,match_id,match_start_time,home_team_id,home_team_name,home_team_logo,away_team_id,away_team_name,away_team_logo,home_score,away_score,venue_id,venue_name,venue_capacity,venue_lon,venue_lat
158,18382361,1583056800,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,0,0,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
160,18382365,1583056800,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,0,0,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
161,18382385,1583661600,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,0,0,gazovik_stadium,Газовик,4950.0,55.219,51.787754
162,18382371,1583661600,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,0,0,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
163,18382373,1583661600,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,0,0,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
165,18382377,1583661600,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,0,0,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
166,18382379,1583661600,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,0,0,kazan_arena,Казань Арена,42873.0,49.158497,55.818837
167,18382157,1583661600,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,0,0,fisht_stadium,Fisht Olympic Stadium,47659.0,39.956111,43.402267
168,18382147,1583674200,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,0,0,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
169,18382399,1584266400,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,0,0,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
170,18382401,1584266400,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,0,0,gazovik_stadium,Газовик,4950.0,55.219,51.787754
171,18382387,1584266400,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,0,0,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
172,18382389,1584266400,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,0,0,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
173,18382391,1584266400,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,0,0,mordovia_arena,Мордовия Арена,41685.0,45.201389,54.182778
174,18382393,1584266400,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,0,0,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
175,18382395,1584266400,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,0,0,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
176,18382397,1584266400,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,0,0,fisht_stadium,Fisht Olympic Stadium,47659.0,39.956111,43.402267
177,18382413,1584871200,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,0,0,samara_arena,Самара Арена,44918.0,50.237222,53.277778
178,18382417,1584871200,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,0,0,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
179,18382403,1584871200,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,0,0,krasnodar_stadium,Краснодар,35074.0,39.029444,45.044167
180,18382405,1584871200,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,0,0,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
181,18382407,1584871200,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,0,0,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
182,18382409,1584871200,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,0,0,fisht_stadium,Fisht Olympic Stadium,47659.0,39.956111,43.402267
183,18382411,1584871200,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,0,0,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
184,18382415,1584871200,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,0,0,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
185,18382429,1586080800,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,0,0,kazan_arena,Казань Арена,42873.0,49.158497,55.818837
186,18382433,1586080800,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,0,0,gazovik_stadium,Газовик,4950.0,55.219,51.787754
187,18382419,1586080800,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,0,0,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
188,18382421,1586080800,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,0,0,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
189,18382423,1586080800,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,0,0,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
191,18382427,1586080800,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,0,0,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
192,18382431,1586080800,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,0,0,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
193,18382447,1586685600,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,0,0,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
194,18382449,1586685600,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,0,0,gazovik_stadium,Газовик,4950.0,55.219,51.787754
195,18382435,1586685600,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,0,0,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
196,18382437,1586685600,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,0,0,mordovia_arena,Мордовия Арена,41685.0,45.201389,54.182778
197,18382439,1586685600,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,0,0,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
198,18382441,1586685600,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,0,0,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
199,18382443,1586685600,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,0,0,fisht_stadium,Fisht Olympic Stadium,47659.0,39.956111,43.402267
200,18382445,1586685600,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,0,0,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
201,18382461,1587290400,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,0,0,kazan_arena,Казань Арена,42873.0,49.158497,55.818837
202,18382465,1587290400,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,0,0,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
203,18382451,1587290400,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,0,0,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
204,18382453,1587290400,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,0,0,krasnodar_stadium,Краснодар,35074.0,39.029444,45.044167
205,18382463,1587290400,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,0,0,samara_arena,Самара Арена,44918.0,50.237222,53.277778
206,18382457,1587290400,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,0,0,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
207,18382459,1587290400,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,0,0,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
209,18382479,1587895200,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,0,0,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
210,18382469,1587895200,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,0,0,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
211,18382467,1587895200,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,0,0,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
212,18382481,1587895200,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,0,0,gazovik_stadium,Газовик,4950.0,55.219,51.787754
213,18382471,1587895200,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,0,0,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
214,18382473,1587895200,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,0,0,mordovia_arena,Мордовия Арена,41685.0,45.201389,54.182778
215,18382475,1587895200,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,0,0,kazan_arena,Казань Арена,42873.0,49.158497,55.818837
216,18382477,1587895200,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,0,0,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
217,18382493,1588500000,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,0,0,fisht_stadium,Fisht Olympic Stadium,47659.0,39.956111,43.402267
218,18382497,1588500000,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,0,0,gazovik_stadium,Газовик,4950.0,55.219,51.787754
219,18382483,1588500000,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,0,0,krasnodar_stadium,Краснодар,35074.0,39.029444,45.044167
220,18382485,1588500000,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,0,0,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
222,18382489,1588500000,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,0,0,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
223,18382491,1588500000,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,0,0,akhmat-arena,Ахмат-Арена,30597.0,45.745252,43.323176
224,18382495,1588500000,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,0,0,arsenal_stadium,Арсенал,20074.0,37.603056,54.174167
225,18382509,1589104800,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,0,0,samara_arena,Самара Арена,44918.0,50.237222,53.277778
226,18382513,1589104800,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,0,0,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
227,18382499,1589104800,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,fc_orenburg,Оренбург,https://s5o.ru/storage/simple/ru/edt/27/22/66/48/rue7501459800.jpg,0,0,saint_petersburg_stadium,Стадион Санкт-Петербург,70000.0,30.220533,59.972953
228,18382511,1589104800,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,fc_dinamo_moscow,Динамо,https://s5o.ru/storage/simple/ru/edt/16/ab/10/57/rue0a9638529c.png,0,0,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
229,18382503,1589104800,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,0,0,mordovia_arena,Мордовия Арена,41685.0,45.201389,54.182778
230,18382505,1589104800,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,0,0,rzd_arena,РЖД Арена,28800.0,37.741111,55.803611
231,18382507,1589104800,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,0,0,kazan_arena,Казань Арена,42873.0,49.158497,55.818837
232,18382501,1589104800,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,0,0,otkritie_arena,Открытие Арена,44360.0,37.44025,55.817861
233,18382529,1589709600,fc_ural_yekaterinburg,Урал Екатеринбург,https://s5o.ru/storage/simple/ru/edt/11/49/70/31/rue7b0ad0aef4.jpeg,fc_lokomotiv_moscow,Локомотив,https://statistics-stat-logos.trbna.com/champions_league/2018-19/lokomotiv.png,0,0,ekaterinburg_arena,Central Stadium,35061.0,60.573611,56.8325
234,18382525,1589709600,fc_kryliya_sovetov_samara,Крылья Советов,https://s5o.ru/storage/simple/ru/edt/64/22/33/59/rue22b251fd68.jpeg,dinamo_st_pburg,Сочи,https://s5o.ru/storage/simple/ru/edt/45/f3/da/75/ruea6fa0bcbf8.jpg,0,0,samara_arena,Самара Арена,44918.0,50.237222,53.277778
235,18382515,1589709600,fc_rostov,Ростов,https://s5o.ru/storage/simple/ru/edt/06/36/53/57/rue588c431762.jpg,zenit,Зенит,https://statistics-stat-logos.trbna.com/europe_league/2018-19/zenit.png,0,0,rostov_arena,Ростов Арена,45000.0,39.737778,47.209444
236,18382517,1589709600,fc_krasnodar,Краснодар,https://statistics-stat-logos.trbna.com/europe_league/2018-19/krasnodar.png,fc_akhmat_grozny,Ахмат,https://s5o.ru/storage/simple/ru/edt/eb/e9/7c/35/ruee5d9c2d146.jpg,0,0,krasnodar_stadium,Краснодар,35074.0,39.029444,45.044167
237,18382519,1589709600,cska_moscow,ЦСКА,https://statistics-stat-logos.trbna.com/champions_league/2018-19/cska.png,fk_tambov,ФК Тамбов,https://s5o.ru/storage/simple/ru/edt/bb/cb/49/a7/ruedaa5736225.jpg,0,0,veb_arena,ВЭБ Арена,30457.0,37.516111,55.791389
239,18382523,1589709600,fc_rubin_kazan,Рубин Казань,https://s5o.ru/storage/simple/ru/edt/10/85/3e/55/rueb32ba662b6.jpg,spartak_moscow,Спартак,https://s5o.ru/storage/simple/ru/edt/20/36/94/18/rue2997571681.jpeg,0,0,kazan_arena,Казань Арена,42873.0,49.158497,55.818837
240,18382527,1589709600,fc_ufa,Уфа,https://s5o.ru/storage/simple/ru/edt/85/49/70/12/rue67743dae8a.jpeg,arsenal_tula,Арсенал Тула,https://s5o.ru/storage/simple/ru/edt/19/34/88/94/rueeed52fad02.jpeg,0,0,neftyanik_stadium,Нефтяник,15234.0,56.06145,54.825864
